CountyCode,0
2,3.6223277909738716
4,4.744172918046313
5,12.217927939159708
7,195.98680593732823
9,28.86284722222222
11,25.273321027971033
15,7.993782613522816
18,22.38462504009707
19,14.357848855055558
20,0.7753124203009436
21,3.315756907266418
22,7.070824156717283
23,17.245095925846087
24,11.277513364132483
25,15.939092868574178
26,5.1944847157531076
27,12.62081500229315
31,1.6011178713865681
32,12.57104647275159
34,8.25594139363175
35,6.706997289132152
37,2.721103670690466
38,8.392545075920092
39,7.146144059767751
42,4.94936928983239
43,28.06293884550321
44,59.65488907148727
45,5.622152447873503
46,0.7460265974699967
49,4.62820117247763
50,7.537963927416261
52,26.19977327119285
